Dummy Trades Date Time,Data.ser version name,CSV Trades History file name,Dummy Trades Summary CSV file name,Symbol,Timeframe,Match Score Smoothing,Match Score Threshold,Price Variation Threshold,Extrapolate Price Variation,Extrapolate Match Score,Pattern Autoconfig,Computation Autoconfig,Computation Type,Computation Pattern Type,Atomic Partition,Scope,Full Scope,Pattern Length,Pattern Granularity,Reward to Risk ratio,Risk Percentage,Trading Price Variation Threshold,Price Variation Multiplier,SL_TP Strategy,Max Trades,Trades Result,Initial Account Balance,Target Account Balance,Final Account Balance,Minimum Account Balance,Number of Trades performed,Number of Longs,Number of Shorts,Number of Useless Trades,Used to Useless Trade ratio,Total PnL,Long PnL,Short PnL,Total Win to Loss ratio,Long Win to Loss ratio,Short Win to Loss ratio,Average Total PnL,Average Long PnL,Average Short PnL,Average Total Return,Average Long Return,Average Short Return,Profit Factor,Profit Factor Qualification
15/06/2023 18:30:07,15/06/2023 18:11:43,Dummy Trade Account_BTC_USD_DAY_2023.06.15_18.30.07_RICH,dummy_trades_summary,BTC_USD,DAY,LINEAR,30,3.0,false,false,TIMEFRAME,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,7,true,14,100,3.0,2,0.0,2,BASIC_RR,1500,RICH,100000.0,200000.0,207205.71,50000.0,96,69,27,105,0.91,107205.71,76456.12,30749.59,0.55,0.57,0.57,1116.73,1108.06,1138.87,80.0,62.0,18.0,1.66,GOOD
15/06/2023 18:37:22,15/06/2023 18:11:43,Dummy Trade Account_BTC_USD_HOUR_2023.06.15_18.37.22_NEUTRAL,dummy_trades_summary,BTC_USD,HOUR,LINEAR,30,3.0,false,false,TIMEFRAME,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,4,true,8,100,3.0,2,0.0,2,BASIC_RR,1500,NEUTRAL,100000.0,200000.0,58188.14,50000.0,1500,1170,330,1472,1.02,-41811.86,-81523.27,39711.41,0.72,0.72,0.72,-27.87,-69.68,120.34,-19.51,-70.91,51.4,0.96,BAD
15/06/2023 18:39:27,15/06/2023 18:11:43,Dummy Trade Account_BTC_USD_WEEK_2023.06.15_18.39.27_RICH,dummy_trades_summary,BTC_USD,WEEK,LINEAR,30,3.0,false,false,TIMEFRAME,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,4,true,8,100,3.0,2,0.0,2,BASIC_RR,1500,RICH,100000.0,200000.0,203338.18,50000.0,80,59,21,31,2.58,103338.18,57506.81,45831.37,0.63,0.59,0.59,1291.73,974.69,2182.45,76.84,46.84,30.0,1.83,GOOD
15/06/2023 18:39:28,15/06/2023 18:11:43,Dummy Trade Account_BTC_USD_FOUR_HOUR_2023.06.15_18.39.28_RICH,dummy_trades_summary,BTC_USD,FOUR_HOUR,LINEAR,30,3.0,false,false,TIMEFRAME,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,6,true,12,100,3.0,2,0.0,2,BASIC_RR,1500,RICH,100000.0,200000.0,205591.0,50000.0,114,86,28,171,0.67,105591.0,46101.8,59489.2,0.63,0.56,0.56,926.24,536.07,2124.61,79.3,38.87,40.43,1.56,GOOD
15/06/2023 18:39:29,15/06/2023 18:11:43,Dummy Trade Account_BTC_USD_DAY_2023.06.15_18.39.29_RICH,dummy_trades_summary,BTC_USD,DAY,LINEAR,30,3.0,false,false,TIMEFRAME,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,7,true,14,100,3.0,2,0.0,2,BASIC_RR,1500,RICH,100000.0,200000.0,207104.47,50000.0,132,95,37,133,0.99,107104.47,73588.67,33515.8,0.52,0.51,0.51,811.4,774.62,905.83,81.87,51.87,30.0,1.51,GOOD
15/06/2023 18:39:31,15/06/2023 18:11:43,Dummy Trade Account_BTC_USD_HOUR_2023.06.15_18.39.31_RICH,dummy_trades_summary,BTC_USD,HOUR,LINEAR,30,3.0,false,false,TIMEFRAME,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,4,true,8,100,3.0,2,0.0,2,BASIC_RR,1500,RICH,100000.0,200000.0,201491.96,50000.0,100,76,24,93,1.08,101491.96,91889.67,9602.29,1.44,1.71,1.71,1014.92,1209.07,400.1,72.96,62.04,10.92,2.41,IDEAL
15/06/2023 18:52:25,15/06/2023 18:11:43,Dummy Trade Account_BTC_USD_HOUR_2023.06.15_18.52.25_RICH,dummy_trades_summary,BTC_USD,HOUR,LINEAR,30,3.0,false,false,TIMEFRAME,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,4,true,8,100,3.0,2,0.0,2,BASIC_RR,1500,RICH,100000.0,200000.0,201195.3,50000.0,955,764,191,1024,0.93,101195.3,56220.95,44974.35,0.83,0.82,0.82,105.96,73.59,235.47,92.05,32.95,59.1,1.14,RISKY
15/06/2023 18:52:26,15/06/2023 18:11:43,Dummy Trade Account_BTC_USD_WEEK_2023.06.15_18.52.26_RICH,dummy_trades_summary,BTC_USD,WEEK,LINEAR,30,3.0,false,false,TIMEFRAME,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,4,true,8,100,3.0,2,0.0,2,BASIC_RR,1500,RICH,100000.0,200000.0,203543.75,50000.0,150,117,33,79,1.9,103543.75,61806.91,41736.84,0.49,0.44,0.44,690.29,528.26,1264.75,81.12,43.12,38.0,1.4,GOOD
15/06/2023 18:52:27,15/06/2023 18:11:43,Dummy Trade Account_BTC_USD_FOUR_HOUR_2023.06.15_18.52.27_RICH,dummy_trades_summary,BTC_USD,FOUR_HOUR,LINEAR,30,3.0,false,false,TIMEFRAME,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,6,true,12,100,3.0,2,0.0,2,BASIC_RR,1500,RICH,100000.0,200000.0,204156.24,50000.0,205,147,58,342,0.6,104156.24,-33805.35,137961.59,0.51,0.34,0.34,508.08,-229.97,2378.65,83.6,-36.2,119.8,1.36,GOOD
15/06/2023 18:52:28,15/06/2023 18:11:43,Dummy Trade Account_BTC_USD_DAY_2023.06.15_18.52.28_RICH,dummy_trades_summary,BTC_USD,DAY,LINEAR,30,3.0,false,false,TIMEFRAME,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,7,true,14,100,3.0,2,0.0,2,BASIC_RR,1500,RICH,100000.0,200000.0,211839.74,50000.0,111,79,32,105,1.06,111839.74,90060.13,21779.61,0.54,0.58,0.58,1007.57,1140.0,680.61,83.0,67.0,16.0,1.59,GOOD
15/06/2023 18:57:04,15/06/2023 18:11:43,Dummy Trade Account_BTC_USD_WEEK_2023.06.15_18.57.04_RICH,dummy_trades_summary,BTC_USD,WEEK,LINEAR,30,3.0,false,false,TIMEFRAME,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,4,true,8,100,3.0,2,0.0,2,BASIC_RR,1500,RICH,100000.0,200000.0,200660.05,50000.0,135,107,28,60,2.25,100660.05,109199.09,-8539.04,0.52,0.6,0.6,745.63,1020.55,-304.97,78.6,86.6,-8.0,1.49,GOOD
15/06/2023 18:57:05,15/06/2023 18:11:43,Dummy Trade Account_BTC_USD_FOUR_HOUR_2023.06.15_18.57.05_RICH,dummy_trades_summary,BTC_USD,FOUR_HOUR,LINEAR,30,3.0,false,false,TIMEFRAME,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,6,true,12,100,3.0,2,0.0,2,BASIC_RR,1500,RICH,100000.0,200000.0,206660.67,50000.0,132,103,29,278,0.47,106660.67,117329.4,-10668.73,0.69,0.84,0.84,808.04,1139.12,-367.89,80.39,89.33,-8.94,1.48,GOOD
15/06/2023 18:57:07,15/06/2023 18:11:43,Dummy Trade Account_BTC_USD_DAY_2023.06.15_18.57.07_RICH,dummy_trades_summary,BTC_USD,DAY,LINEAR,30,3.0,false,false,TIMEFRAME,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,7,true,14,100,3.0,2,0.0,2,BASIC_RR,1500,RICH,100000.0,200000.0,200953.2,50000.0,232,170,62,245,0.95,100953.2,127706.15,-26752.95,0.44,0.5,0.5,435.14,751.21,-431.5,84.69,96.69,-12.0,1.27,GOOD
15/06/2023 18:57:08,15/06/2023 18:11:43,Dummy Trade Account_BTC_USD_HOUR_2023.06.15_18.57.08_REKT,dummy_trades_summary,BTC_USD,HOUR,LINEAR,30,3.0,false,false,TIMEFRAME,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,4,true,8,100,3.0,2,0.0,2,BASIC_RR,1500,REKT,100000.0,200000.0,49924.16,50000.0,187,152,35,205,0.91,-50075.84,-53257.83,3181.99,0.53,0.48,0.48,-267.79,-350.38,90.91,-66.13,-71.29,5.16,0.59,BAD
15/06/2023 18:58:09,15/06/2023 18:11:43,Dummy Trade Account_BTC_USD_FOUR_HOUR_2023.06.15_18.58.09_RICH,dummy_trades_summary,BTC_USD,FOUR_HOUR,LINEAR,30,3.0,false,false,TIMEFRAME,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,6,true,12,100,3.0,2,0.0,2,BASIC_RR,1500,RICH,100000.0,200000.0,203916.91,50000.0,126,99,27,241,0.52,103916.91,83400.46,20516.45,0.59,0.6,0.6,824.74,842.43,759.87,79.22,60.68,18.54,1.53,GOOD
15/06/2023 18:58:11,15/06/2023 18:11:43,Dummy Trade Account_BTC_USD_DAY_2023.06.15_18.58.11_RICH,dummy_trades_summary,BTC_USD,DAY,LINEAR,30,3.0,false,false,TIMEFRAME,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,7,true,14,100,3.0,2,0.0,2,BASIC_RR,1500,RICH,100000.0,200000.0,203220.8,50000.0,138,101,37,154,0.9,103220.8,80154.14,23066.66,0.52,0.55,0.55,747.98,793.61,623.42,80.12,66.12,14.0,1.44,GOOD
15/06/2023 18:58:11,15/06/2023 18:11:43,Dummy Trade Account_BTC_USD_WEEK_2023.06.15_18.58.11_RICH,dummy_trades_summary,BTC_USD,WEEK,LINEAR,30,3.0,false,false,TIMEFRAME,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,4,true,8,100,3.0,2,0.0,2,BASIC_RR,1500,RICH,100000.0,200000.0,210747.54,50000.0,59,45,14,22,2.68,110747.54,103740.02,7007.52,0.74,0.88,0.88,1877.08,2305.33,500.54,79.42,75.42,4.0,2.01,IDEAL
15/06/2023 18:58:21,15/06/2023 18:11:43,Dummy Trade Account_BTC_USD_HOUR_2023.06.15_18.58.21_NEUTRAL,dummy_trades_summary,BTC_USD,HOUR,LINEAR,30,3.0,false,false,TIMEFRAME,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,4,true,8,100,3.0,2,0.0,2,BASIC_RR,1500,NEUTRAL,100000.0,200000.0,117666.28,50000.0,1500,1175,325,1524,0.98,17666.28,987.86,16678.42,0.77,0.77,0.77,11.78,0.84,51.32,51.59,18.55,33.04,1.02,RISKY
15/06/2023 18:59:40,15/06/2023 18:11:43,Dummy Trade Account_BTC_USD_DAY_2023.06.15_18.59.40_RICH,dummy_trades_summary,BTC_USD,DAY,LINEAR,30,3.0,false,false,TIMEFRAME,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,7,true,14,100,3.0,2,0.0,2,BASIC_RR,1500,RICH,100000.0,200000.0,209913.42,50000.0,474,341,133,486,0.98,109913.42,75767.98,34145.44,0.4,0.4,0.4,231.88,222.19,256.73,103.31,65.31,38.0,1.14,RISKY
15/06/2023 18:59:40,15/06/2023 18:11:43,Dummy Trade Account_BTC_USD_WEEK_2023.06.15_18.59.40_RICH,dummy_trades_summary,BTC_USD,WEEK,LINEAR,30,3.0,false,false,TIMEFRAME,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,4,true,8,100,3.0,2,0.0,2,BASIC_RR,1500,RICH,100000.0,200000.0,206185.51,50000.0,54,41,13,27,2.0,106185.51,51094.3,55091.21,0.74,0.58,0.58,1966.4,1246.2,4237.79,76.82,37.33,39.49,2.37,IDEAL
15/06/2023 18:59:44,15/06/2023 18:11:43,Dummy Trade Account_BTC_USD_HOUR_2023.06.15_18.59.44_REKT,dummy_trades_summary,BTC_USD,HOUR,LINEAR,30,3.0,false,false,TIMEFRAME,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,4,true,8,100,3.0,2,0.0,2,BASIC_RR,1500,REKT,100000.0,200000.0,49682.68,50000.0,529,428,101,568,0.93,-50317.32,-53152.18,2834.86,0.69,0.69,0.69,-95.12,-124.19,28.07,-58.39,-62.88,4.49,0.86,BAD
15/06/2023 18:59:45,15/06/2023 18:11:43,Dummy Trade Account_BTC_USD_FOUR_HOUR_2023.06.15_18.59.45_RICH,dummy_trades_summary,BTC_USD,FOUR_HOUR,LINEAR,30,3.0,false,false,TIMEFRAME,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,6,true,12,100,3.0,2,0.0,2,BASIC_RR,1500,RICH,100000.0,200000.0,206130.85,50000.0,175,135,40,340,0.51,106130.85,103331.13,2799.72,0.58,0.6,0.6,606.46,765.42,69.99,82.45,76.13,6.32,1.36,GOOD
16/06/2023 13:25:00,16/06/2023 13:24:33,Dummy Trade Account_BTC_USD_WEEK_2023.06.16_13.25.00_RICH,dummy_trades_summary,BTC_USD,WEEK,LINEAR,30,3.0,false,false,TIMEFRAME,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,4,true,8,100,3.0,2,0.0,2,BASIC_RR,1500,RICH,100000.0,200000.0,202206.93,50000.0,91,69,22,40,2.28,102206.93,75528.01,26678.92,0.57,0.57,0.57,1123.15,1094.61,1212.68,77.13,57.13,20.0,1.69,GOOD
16/06/2023 13:25:08,16/06/2023 13:24:33,Dummy Trade Account_BTC_USD_HOUR_2023.06.16_13.25.08_NEUTRAL,dummy_trades_summary,BTC_USD,HOUR,LINEAR,30,3.0,false,false,TIMEFRAME,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,4,true,8,100,3.0,2,0.0,2,BASIC_RR,1500,NEUTRAL,100000.0,200000.0,89878.73,50000.0,1500,1180,320,1623,0.92,-10121.27,17736.5,-27857.77,0.69,0.72,0.72,-6.75,15.03,-87.06,25.45,42.99,-17.54,0.99,BAD
16/06/2023 13:25:08,16/06/2023 13:24:33,Dummy Trade Account_BTC_USD_DAY_2023.06.16_13.25.08_RICH,dummy_trades_summary,BTC_USD,DAY,LINEAR,30,3.0,false,false,TIMEFRAME,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,7,true,14,100,3.0,2,0.0,2,BASIC_RR,1500,RICH,100000.0,200000.0,204471.1,50000.0,105,77,28,99,1.06,104471.1,18370.16,86100.94,0.52,0.38,0.38,994.96,238.57,3075.03,79.14,15.14,64.0,1.66,GOOD
16/06/2023 13:25:11,16/06/2023 13:24:33,Dummy Trade Account_BTC_USD_FOUR_HOUR_2023.06.16_13.25.11_RICH,dummy_trades_summary,BTC_USD,FOUR_HOUR,LINEAR,30,3.0,false,false,TIMEFRAME,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,6,true,12,100,3.0,2,0.0,2,BASIC_RR,1500,RICH,100000.0,200000.0,203168.91,50000.0,417,352,65,907,0.46,103168.91,53775.56,49393.35,0.48,0.47,0.47,247.41,152.77,759.9,93.33,50.24,43.09,1.16,RISKY
16/06/2023 15:39:24,16/06/2023 13:24:33,Dummy Trade Account_BTC_USD_FOUR_HOUR_2023.06.16_15.39.24_RICH,dummy_trades_summary,BTC_USD,FOUR_HOUR,LINEAR,30,3.0,false,false,TIMEFRAME,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,6,true,12,100,3.0,2,0.0,2,BASIC_RR,1500,RICH,100000.0,200000.0,200200.55,50000.0,262,217,45,530,0.49,100200.55,106978.35,-6777.8,0.52,0.57,0.57,382.44,492.99,-150.62,84.0,90.3,-6.3,1.27,GOOD
16/06/2023 15:39:32,16/06/2023 13:24:33,Dummy Trade Account_BTC_USD_HOUR_2023.06.16_15.39.32_NEUTRAL,dummy_trades_summary,BTC_USD,HOUR,LINEAR,30,3.0,false,false,TIMEFRAME,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,4,true,8,100,3.0,2,0.0,2,BASIC_RR,1500,NEUTRAL,100000.0,200000.0,101416.03,50000.0,1500,1157,343,1555,0.96,1416.03,-1822.87,3238.9,0.76,0.77,0.77,0.94,-1.58,9.44,36.71,15.47,21.24,1.0,RISKY
16/06/2023 15:39:32,16/06/2023 13:24:33,Dummy Trade Account_BTC_USD_DAY_2023.06.16_15.39.32_RICH,dummy_trades_summary,BTC_USD,DAY,LINEAR,30,3.0,false,false,TIMEFRAME,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,7,true,14,100,3.0,2,0.0,2,BASIC_RR,1500,RICH,100000.0,200000.0,203522.48,50000.0,113,77,36,102,1.11,103522.48,32331.49,71190.99,0.51,0.43,0.43,916.13,419.89,1977.53,79.14,31.14,48.0,1.52,GOOD
16/06/2023 15:39:32,16/06/2023 13:24:33,Dummy Trade Account_BTC_USD_WEEK_2023.06.16_15.39.32_RICH,dummy_trades_summary,BTC_USD,WEEK,LINEAR,30,3.0,false,false,TIMEFRAME,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,4,true,8,100,3.0,2,0.0,2,BASIC_RR,1500,RICH,100000.0,200000.0,207214.54,50000.0,96,70,26,57,1.68,107214.54,80464.74,26749.8,0.55,0.59,0.59,1116.82,1149.5,1028.84,80.0,68.0,12.0,1.76,GOOD
16/06/2023 15:44:30,16/06/2023 13:24:33,Dummy Trade Account_BTC_USD_HOUR_2023.06.16_15.44.30_NEUTRAL,dummy_trades_summary,BTC_USD,HOUR,LINEAR,30,3.0,false,false,TIMEFRAME,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,4,true,8,100,3.0,2,0.0,2,EQUAL,1500,NEUTRAL,100000.0,200000.0,65954.6,50000.0,1500,1174,326,1517,0.99,-34045.4,-27238.24,-6807.16,0.92,0.94,0.94,-22.7,-23.2,-20.88,-34.87,-29.47,-5.4,0.93,BAD
16/06/2023 15:44:31,16/06/2023 13:24:33,Dummy Trade Account_BTC_USD_DAY_2023.06.16_15.44.31_RICH,dummy_trades_summary,BTC_USD,DAY,LINEAR,30,3.0,false,false,TIMEFRAME,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,7,true,14,100,3.0,2,0.0,2,EQUAL,1500,RICH,100000.0,200000.0,203259.01,50000.0,154,97,57,174,0.89,103259.01,29379.79,73879.22,1.66,1.31,1.31,670.51,302.88,1296.13,73.91,23.91,50.0,1.67,GOOD
16/06/2023 15:44:31,16/06/2023 13:24:33,Dummy Trade Account_BTC_USD_WEEK_2023.06.16_15.44.31_RICH,dummy_trades_summary,BTC_USD,WEEK,LINEAR,30,3.0,false,false,TIMEFRAME,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,4,true,8,100,3.0,2,0.0,2,EQUAL,1500,RICH,100000.0,200000.0,201585.99,50000.0,122,89,33,65,1.88,101585.99,72778.26,28807.73,1.9,1.87,1.87,832.67,817.73,872.96,72.31,50.31,22.0,1.79,GOOD
16/06/2023 15:44:33,16/06/2023 13:24:33,Dummy Trade Account_BTC_USD_FOUR_HOUR_2023.06.16_15.44.33_RICH,dummy_trades_summary,BTC_USD,FOUR_HOUR,LINEAR,30,3.0,false,false,TIMEFRAME,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,6,true,12,100,3.0,2,0.0,2,EQUAL,1500,RICH,100000.0,200000.0,201606.48,50000.0,350,294,56,746,0.47,101606.48,29500.04,72106.44,1.24,1.08,1.08,290.3,100.34,1287.62,75.1,21.27,53.83,1.35,GOOD
16/06/2023 15:45:23,16/06/2023 13:24:33,Dummy Trade Account_BTC_USD_HOUR_2023.06.16_15.45.23_RICH,dummy_trades_summary,BTC_USD,HOUR,LINEAR,30,3.0,false,false,TIMEFRAME,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,4,true,8,100,3.0,2,0.0,2,EQUAL,1500,RICH,100000.0,200000.0,200148.19,50000.0,1394,1108,286,1469,0.95,100148.19,46155.0,53993.19,1.04,1.01,1.01,71.84,41.66,188.79,75.72,35.25,40.47,1.19,RISKY
16/06/2023 15:45:23,16/06/2023 13:24:33,Dummy Trade Account_BTC_USD_WEEK_2023.06.16_15.45.23_RICH,dummy_trades_summary,BTC_USD,WEEK,LINEAR,30,3.0,false,false,TIMEFRAME,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,4,true,8,100,3.0,2,0.0,2,EQUAL,1500,RICH,100000.0,200000.0,202830.31,50000.0,174,116,58,74,2.35,102830.31,86777.35,16052.96,1.6,1.97,1.97,590.98,748.08,276.78,73.85,68.04,5.81,1.57,GOOD
16/06/2023 15:45:26,16/06/2023 13:24:33,Dummy Trade Account_BTC_USD_FOUR_HOUR_2023.06.16_15.45.26_RICH,dummy_trades_summary,BTC_USD,FOUR_HOUR,LINEAR,30,3.0,false,false,TIMEFRAME,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,6,true,12,100,3.0,2,0.0,2,EQUAL,1500,RICH,100000.0,200000.0,200225.45,50000.0,600,491,109,1245,0.48,100225.45,74509.0,25716.45,1.15,1.14,1.14,167.04,151.75,235.93,77.5,53.92,23.58,1.21,GOOD
16/06/2023 15:45:26,16/06/2023 13:24:33,Dummy Trade Account_BTC_USD_DAY_2023.06.16_15.45.26_RICH,dummy_trades_summary,BTC_USD,DAY,LINEAR,30,3.0,false,false,TIMEFRAME,DEFAULT,BASIC_ITERATION,LIGHT_PREDICTIVE,true,7,true,14,100,3.0,2,0.0,2,EQUAL,1500,RICH,100000.0,200000.0,200382.26,50000.0,120,85,35,118,1.02,100382.26,53869.9,46512.36,1.93,1.58,1.58,836.52,633.76,1328.92,71.8,35.4,36.4,1.85,GOOD
